seed,experiment,epoch,train_loss,val_loss,accuracy,macro_f1,mae,cil_score,quadratic_weighted_kappa
42,D2__fasttext__pretrained_token_vectors__textcnn,9,0.8661356847374527,0.9203427472947135,0.5969047619047619,0.5941070182317175,0.4858730158730158,0.878531746031746,0.8306870110758269
42,D2__fasttext__pretrained_token_vectors__textcnn,10,0.857328138805571,0.9298312620889572,0.5940873015873016,0.5837299633536857,0.501984126984127,0.8745039682539683,0.8242104670582275
43,D2__fasttext__pretrained_token_vectors__textcnn,1,1.1004926189207316,0.98544224580129,0.5747222222222222,0.5675253634421072,0.5453174603174603,0.8636706349206349,0.7959021360399939
43,D2__fasttext__pretrained_token_vectors__textcnn,2,0.9761227207335216,0.9602148042027912,0.5844444444444444,0.584103638007526,0.5079365079365079,0.873015873015873,0.8148842777334397
43,D2__fasttext__pretrained_token_vectors__textcnn,3,0.94525884840644,0.9552214981260754,0.5881746031746031,0.5895358878185223,0.5010714285714286,0.8747321428571428,0.8176692296095281
43,D2__fasttext__pretrained_token_vectors__textcnn,4,0.9241595422275484,0.9479640133797176,0.5880555555555556,0.5867387220543192,0.4985714285714285,0.8753571428571428,0.8208075273939972
43,D2__fasttext__pretrained_token_vectors__textcnn,5,0.9088592911060944,0.9313946126377772,0.5962301587301587,0.5946261988818875,0.4903571428571429,0.8774107142857143,0.8254781320223341
43,D2__fasttext__pretrained_token_vectors__textcnn,6,0.8950940961644342,0.931029310150752,0.5981349206349207,0.5934638922746542,0.4922222222222222,0.8769444444444444,0.8266480039881888
43,D2__fasttext__pretrained_token_vectors__textcnn,7,0.885341635246546,0.928503054058741,0.5971428571428572,0.5909462540437902,0.4951587301587301,0.8762103174603175,0.8252270588912998
43,D2__fasttext__pretrained_token_vectors__textcnn,8,0.8737293691694,0.9313185804230826,0.5953571428571428,0.587380836686967,0.4991269841269841,0.8752182539682539,0.824159166271909
43,D2__fasttext__pretrained_token_vectors__textcnn,9,0.8657838657251321,0.9303629345742483,0.5987301587301588,0.5996137821398311,0.4781349206349206,0.8804662698412699,0.8314945136581301
43,D2__fasttext__pretrained_token_vectors__textcnn,10,0.8566430353529659,0.9384291880471366,0.5947222222222223,0.586736652582206,0.5013492063492063,0.8746626984126984,0.8213751443882671
44,D2__fasttext__pretrained_token_vectors__textcnn,1,1.1017760948613418,0.9871071184249152,0.5689285714285715,0.5492641537660813,0.5673015873015873,0.8581746031746031,0.7899740708729472
44,D2__fasttext__pretrained_token_vectors__textcnn,2,0.97812761413147,0.9614375345669096,0.5863095238095238,0.5782751132525226,0.5207539682539682,0.869811507936508,0.8107053668190172
44,D2__fasttext__pretrained_token_vectors__textcnn,3,0.945805545113915,0.9530816801389058,0.5861507936507937,0.5752379817898279,0.5261507936507936,0.8684623015873016,0.8055965354780374
44,D2__fasttext__pretrained_token_vectors__textcnn,4,0.9255896172111416,0.9426571815354484,0.5888492063492063,0.5905793218326407,0.4916666666666666,0.8770833333333333,0.8220016065580523
44,D2__fasttext__pretrained_token_vectors__textcnn,5,0.909611424533568,0.9206751476393804,0.6002777777777778,0.5941442334299495,0.4925396825396825,0.8768650793650794,0.826114975643966
44,D2__fasttext__pretrained_token_vectors__textcnn,6,0.8960545537248911,0.9197885171950808,0.6005952380952381,0.5947739655359074,0.4906349206349206,0.8773412698412698,0.8268126687198205
44,D2__fasttext__pretrained_token_vectors__textcnn,7,0.8859535549263055,0.9291588875225611,0.5959523809523809,0.5912736617356111,0.4980555555555555,0.8754861111111111,0.8216597998822837
44,D2__fasttext__pretrained_token_vectors__textcnn,8,0.8763539579810289,0.9263024870554606,0.5980555555555556,0.5896577260026682,0.5002777777777778,0.8749305555555555,0.8243699589740727
44,D2__fasttext__pretrained_token_vectors__textcnn,9,0.864434728988264,0.9284880606711856,0.5971825396825396,0.5948357700192851,0.490079365079365,0.8774801587301587,0.8259453946336106
44,D2__fasttext__pretrained_token_vectors__textcnn,10,0.8562622059337677,0.9275937392976548,0.5919047619047619,0.5883676982565736,0.4957142857142857,0.8760714285714286,0.8238438344363082
42,D3__fasttext__pretrained_token_vectors__bilstm,1,1.2019186164966966,1.0936703402655463,0.526984126984127,0.5138764194413727,0.6479761904761905,0.8380059523809524,0.7420609261873321
42,D3__fasttext__pretrained_token_vectors__bilstm,2,1.0894578710098537,1.05527027588042,0.5425,0.5300532670676588,0.6106349206349206,0.8473412698412699,0.7607786268057337
42,D3__fasttext__pretrained_token_vectors__bilstm,3,1.0525009856526817,1.023687139427851,0.5508333333333333,0.5425708706371465,0.5742460317460317,0.8564384920634921,0.7861413633830489
42,D3__fasttext__pretrained_token_vectors__bilstm,4,1.0291878087011803,1.0140262565537104,0.5577777777777778,0.5578443621019974,0.5490873015873016,0.8627281746031746,0.7917405085724123
42,D3__fasttext__pretrained_token_vectors__bilstm,5,1.0140554265370445,1.0093957483957685,0.5603174603174603,0.5492091424259843,0.5725,0.856875,0.7837152508117111
42,D3__fasttext__pretrained_token_vectors__bilstm,6,1.0027191511916105,0.990146039894649,0.5684920634920635,0.5626600233696438,0.5447619047619048,0.8638095238095238,0.7998251582128129
42,D3__fasttext__pretrained_token_vectors__bilstm,7,0.9960502792203656,0.98984547531794,0.5667063492063492,0.5636212236992348,0.5361507936507937,0.8659623015873016,0.8027524296321196
42,D3__fasttext__pretrained_token_vectors__bilstm,8,0.9871350899575247,0.9827918710405864,0.5732142857142857,0.567982815774984,0.5406746031746031,0.8648313492063492,0.7973435298852888
42,D3__fasttext__pretrained_token_vectors__bilstm,9,0.9808812960283256,0.9784901586033048,0.5708730158730159,0.5649414011166678,0.5382539682539682,0.865436507936508,0.8009384027764314
42,D3__fasttext__pretrained_token_vectors__bilstm,10,0.976139554779786,0.9713576060249692,0.572936507936508,0.5647046809321519,0.5382936507936508,0.8654265873015873,0.8047475729071336
43,D3__fasttext__pretrained_token_vectors__bilstm,1,1.1972963581724352,1.1106682306622702,0.5251587301587302,0.5209166340465596,0.6411904761904762,0.8397023809523809,0.7379842591885077
43,D3__fasttext__pretrained_token_vectors__bilstm,2,1.0889909052260127,1.0661532983325777,0.5367857142857143,0.5403839874650276,0.5873412698412699,0.8531646825396826,0.7662149229771864
43,D3__fasttext__pretrained_token_vectors__bilstm,3,1.058107414312884,1.0469271473657518,0.5492857142857143,0.540152597736701,0.597936507936508,0.8505158730158731,0.7693803834398444
43,D3__fasttext__pretrained_token_vectors__bilstm,4,1.0355141221993394,1.0220592602472456,0.5554761904761905,0.5444003064569504,0.5802380952380952,0.8549404761904762,0.7818639705201563
43,D3__fasttext__pretrained_token_vectors__bilstm,5,1.0199681508772378,1.0172973654762147,0.5553174603174603,0.5459348779092534,0.5785714285714286,0.8553571428571428,0.78212467011114
43,D3__fasttext__pretrained_token_vectors__bilstm,6,1.0078860710243278,1.0069206852383084,0.563531746031746,0.5573174629569653,0.5538095238095239,0.861547619047619,0.7945532728141425
43,D3__fasttext__pretrained_token_vectors__bilstm,7,0.9984593678403784,1.0171679785138086,0.5508730158730158,0.5503520396680844,0.5535714285714286,0.8616071428571428,0.7898204579146764
43,D3__fasttext__pretrained_token_vectors__bilstm,8,0.9919096423541008,0.9973314572894384,0.5669444444444445,0.5619487217436859,0.5502777777777778,0.8624305555555556,0.7936163470679175
43,D3__fasttext__pretrained_token_vectors__bilstm,9,0.98660023981091,0.9998322735892402,0.5642063492063492,0.5641362636808926,0.5379365079365079,0.865515873015873,0.7996574319345138
43,D3__fasttext__pretrained_token_vectors__bilstm,10,0.9803981954710824,0.9841987758969504,0.5714285714285714,0.566107697915031,0.5368253968253969,0.8657936507936508,0.8047691720717284
44,D3__fasttext__pretrained_token_vectors__bilstm,1,1.1878246083545516,1.1086506769392226,0.5156746031746032,0.4986890696932907,0.685952380952381,0.8285119047619047,0.7197767801248457
44,D3__fasttext__pretrained_token_vectors__bilstm,2,1.0882503882455237,1.0551156145428855,0.5392460317460317,0.5331884748893327,0.6052777777777778,0.8486805555555555,0.7642819743919272
44,D3__fasttext__pretrained_token_vectors__bilstm,3,1.054211697881184,1.041485414353628,0.547063492063492,0.5421699467283553,0.589920634920635,0.8525198412698413,0.7733495820401013
44,D3__fasttext__pretrained_token_vectors__bilstm,4,1.0328534463515775,1.0339828094603525,0.5473412698412699,0.5523036376147445,0.5577380952380953,0.8605654761904762,0.7865453073593972
44,D3__fasttext__pretrained_token_vectors__bilstm,5,1.020107066357998,1.004613865065196,0.5611111111111111,0.5562084413366906,0.5509126984126984,0.8622718253968253,0.7983579355259498
44,D3__fasttext__pretrained_token_vectors__bilstm,6,1.0082712233423976,1.012807710662721,0.5536111111111112,0.5502821850509406,0.5668253968253968,0.8582936507936508,0.7830472868524317
44,D3__fasttext__pretrained_token_vectors__bilstm,7,0.998837622494504,0.9941171979525733,0.5667460317460318,0.5566309675890244,0.5538888888888889,0.8615277777777778,0.7995157026932106
44,D3__fasttext__pretrained_token_vectors__bilstm,8,0.9912030200016352,1.0035300104201783,0.5640079365079365,0.5659281976064328,0.5362301587301588,0.8659424603174604,0.8004030429744572
44,D3__fasttext__pretrained_token_vectors__bilstm,9,0.9845437210997996,0.9849618947695172,0.5688095238095238,0.5626148411517262,0.5430158730158731,0.8642460317460318,0.8026825011382608
44,D3__fasttext__pretrained_token_vectors__bilstm,10,0.9799088803002024,0.9770778513333154,0.5716269841269841,0.5650886226362644,0.5413888888888889,0.8646527777777777,0.8024603737875562
